x,y,z,intensity
2.4000,-1.9200,0.0942,0.5539
2.4000,-1.8000,0.0654,0.5772
2.4000,-1.6800,0.0347,0.5122
2.4000,-1.5600,0.0031,0.5141
2.4000,-1.4400,-0.0282,0.4634
2.4000,-1.3200,-0.0585,0.4430
2.4000,-1.2000,-0.0870,0.4107
2.4000,-1.0800,-0.1131,0.4311
2.4000,-0.9600,-0.1364,0.4087
2.4000,-0.8400,-0.1567,0.3672
2.4000,-0.7200,-0.1739,0.3757
2.4000,-0.6000,-0.1881,0.3644
2.4000,-0.4800,-0.1993,0.3170
2.4000,-0.3600,-0.2078,0.3443
2.4000,-0.2400,-0.2138,0.3160
2.4000,-0.1200,-0.2173,0.3200
2.4000,0.0000,-0.2184,0.3076
2.4000,0.1200,-0.2173,0.3185
2.4000,0.2400,-0.2138,0.3136
2.4000,0.3600,-0.2078,0.3403
2.4000,0.4800,-0.1993,0.3512
2.4000,0.6000,-0.1881,0.3459
2.4000,0.7200,-0.1739,0.3529
2.4000,0.8400,-0.1567,0.3846
2.4000,0.9600,-0.1364,0.3709
2.4000,1.0800,-0.1131,0.3890
2.4000,1.2000,-0.0870,0.4364
2.4000,1.3200,-0.0585,0.4329
2.4000,1.4400,-0.0282,0.4540
2.4000,1.5600,0.0031,0.5053
2.4000,1.6800,0.0347,0.5418
2.4000,1.8000,0.0654,0.5423
2.4000,1.9200,0.0942,0.5564
2.4000,2.0400,0.1200,0.6078
2.4000,2.1600,0.1417,0.6064
2.4000,2.2800,0.1584,0.6498
2.4000,2.4000,0.1694,0.6109
2.4000,2.5200,0.1740,0.6174
2.4000,2.6400,0.1721,0.6569
2.4000,2.7600,0.1637,0.6390
2.4000,2.8800,0.1492,0.6155
2.4000,3.0000,0.1292,0.5918
2.4000,3.1200,0.1048,0.5873
2.4000,3.2400,0.0770,0.5655
2.4000,3.3600,0.0473,0.5526
2.4000,3.4800,0.0170,0.5237
2.4000,3.6000,-0.0124,0.4944
2.4000,3.7200,-0.0394,0.4673
2.4000,3.8400,-0.0630,0.4541
2.4000,3.9600,-0.0819,0.4458
2.4000,4.0800,-0.0956,0.4266
2.4000,4.2000,-0.1036,0.3952
2.4000,4.3200,-0.1056,0.4039
2.4000,4.4400,-0.1020,0.4022
2.4000,4.5600,-0.0931,0.4125
2.4000,4.6800,-0.0799,0.4461
2.5200,-4.8000,-0.0537,0.4653
2.5200,-4.6800,-0.0715,0.4430
2.5200,-4.5600,-0.0865,0.4138
2.5200,-4.4400,-0.0977,0.4442
2.5200,-4.3200,-0.1042,0.4243
2.5200,-4.2000,-0.1055,0.4061
2.5200,-4.0800,-0.1011,0.4369
2.5200,-3.9600,-0.0910,0.4223
2.5200,-3.8400,-0.0756,0.4461
2.5200,-3.7200,-0.0553,0.4514
2.5200,-3.6000,-0.0310,0.4565
2.5200,-3.4800,-0.0037,0.4767
2.5200,-3.3600,0.0253,0.5414
2.5200,-3.2400,0.0548,0.5243
2.5200,-3.1200,0.0834,0.5809
2.5200,-3.0000,0.1098,0.5948
2.5200,-2.8800,0.1328,0.6250
2.5200,-2.7600,0.1513,0.6162
2.5200,-2.6400,0.1647,0.6402
2.5200,-2.5200,0.1723,0.6339
2.5200,-2.4000,0.1740,0.6623
2.5200,-2.2800,0.1698,0.6291
2.5200,-2.1600,0.1599,0.6528
2.5200,-2.0400,0.1449,0.6255
2.5200,-1.9200,0.1255,0.6014
2.5200,-1.8000,0.1026,0.5775
2.5200,-1.6800,0.0771,0.5465
2.5200,-1.5600,0.0500,0.5161
2.5200,-1.4400,0.0221,0.5063
2.5200,-1.3200,-0.0055,0.4779
2.5200,-1.2000,-0.0321,0.4939
2.5200,-1.0800,-0.0572,0.4327
2.5200,-0.9600,-0.0802,0.4424
2.5200,-0.8400,-0.1007,0.4296
2.5200,-0.7200,-0.1186,0.4162
2.5200,-0.6000,-0.1337,0.3903
2.5200,-0.4800,-0.1459,0.3655
2.5200,-0.3600,-0.1553,0.3825
2.5200,-0.2400,-0.1620,0.3855
2.5200,-0.1200,-0.1660,0.3510
2.5200,0.0000,-0.1673,0.3558
2.5200,0.1200,-0.1660,0.3593
2.5200,0.2400,-0.1620,0.3844
2.5200,0.3600,-0.1553,0.3769
2.5200,0.4800,-0.1459,0.3882
2.5200,0.6000,-0.1337,0.4180
2.5200,0.7200,-0.1186,0.4110
2.5200,0.8400,-0.1007,0.4116
2.5200,0.9600,-0.0802,0.4536
2.5200,1.0800,-0.0572,0.4587
2.5200,1.2000,-0.0321,0.4935
2.5200,1.3200,-0.0055,0.5003
2.5200,1.4400,0.0221,0.4992
2.5200,1.5600,0.0500,0.5291
2.5200,1.6800,0.0771,0.5790
2.5200,1.8000,0.1026,0.5899
2.5200,1.9200,0.1255,0.5859
2.5200,2.0400,0.1449,0.6352
2.5200,2.1600,0.1599,0.6124
2.5200,2.2800,0.1698,0.6366
2.5200,2.4000,0.1740,0.6419
2.5200,2.5200,0.1723,0.6183
2.5200,2.6400,0.1647,0.6243
2.5200,2.7600,0.1513,0.6125
2.5200,2.8800,0.1328,0.6234
2.5200,3.0000,0.1098,0.5716
2.5200,3.1200,0.0834,0.5487
2.5200,3.2400,0.0548,0.5450
2.5200,3.3600,0.0253,0.5063
2.5200,3.4800,-0.0037,0.4855
2.5200,3.6000,-0.0310,0.4822
2.5200,3.7200,-0.0553,0.4446
2.5200,3.8400,-0.0756,0.4548
2.5200,3.9600,-0.0910,0.4318
2.5200,4.0800,-0.1011,0.4314
2.5200,4.2000,-0.1055,0.4174
2.5200,4.3200,-0.1042,0.4328
2.5200,4.4400,-0.0977,0.4080
2.5200,4.5600,-0.0865,0.4531
2.5200,4.6800,-0.0715,0.4445
2.6400,-4.8000,-0.0434,0.4761
2.6400,-4.6800,-0.0620,0.4401
2.6400,-4.5600,-0.0785,0.4250
2.6400,-4.4400,-0.0918,0.4459
2.6400,-4.3200,-0.1010,0.4240
2.6400,-4.2000,-0.1054,0.4031
2.6400,-4.0800,-0.1045,0.4050
2.6400,-3.9600,-0.0981,0.4279
2.6400,-3.8400,-0.0864,0.4087
2.6400,-3.7200,-0.0697,0.4409
2.6400,-3.6000,-0.0486,0.4605
2.6400,-3.4800,-0.0239,0.4869
2.6400,-3.3600,0.0032,0.5186
2.6400,-3.2400,0.0317,0.5110
2.6400,-3.1200,0.0603,0.5405
2.6400,-3.0000,0.0877,0.5570
2.6400,-2.8800,0.1128,0.6060
2.6400,-2.7600,0.1345,0.5847
2.6400,-2.6400,0.1520,0.6160
2.6400,-2.5200,0.1647,0.6388
2.6400,-2.4000,0.1721,0.6397
2.6400,-2.2800,0.1741,0.6597
2.6400,-2.1600,0.1708,0.6474
2.6400,-2.0400,0.1625,0.6324
2.6400,-1.9200,0.1497,0.6112
2.6400,-1.8000,0.1331,0.6158
2.6400,-1.6800,0.1135,0.6147
2.6400,-1.5600,0.0916,0.5798
2.6400,-1.4400,0.0684,0.5362
2.6400,-1.3200,0.0446,0.5549
2.6400,-1.2000,0.0210,0.4990
2.6400,-1.0800,-0.0018,0.5021
2.6400,-0.9600,-0.0231,0.4839
2.6400,-0.8400,-0.0426,0.4859
2.6400,-0.7200,-0.0599,0.4755
2.6400,-0.6000,-0.0747,0.4630
2.6400,-0.4800,-0.0870,0.4091
2.6400,-0.3600,-0.0966,0.4338
2.6400,-0.2400,-0.1035,0.4151
2.6400,-0.1200,-0.1076,0.3950
2.6400,0.0000,-0.1090,0.3903
2.6400,0.1200,-0.1076,0.4173
2.6400,0.2400,-0.1035,0.4023
2.6400,0.3600,-0.0966,0.4220
2.6400,0.4800,-0.0870,0.4173
2.6400,0.6000,-0.0747,0.4247
2.6400,0.7200,-0.0599,0.4735
2.6400,0.8400,-0.0426,0.4424
2.6400,0.9600,-0.0231,0.4790
2.6400,1.0800,-0.0018,0.5059
2.6400,1.2000,0.0210,0.5134
2.6400,1.3200,0.0446,0.5433
2.6400,1.4400,0.0684,0.5542
2.6400,1.5600,0.0916,0.5704
2.6400,1.6800,0.1135,0.5940
2.6400,1.8000,0.1331,0.5904
2.6400,1.9200,0.1497,0.6394
2.6400,2.0400,0.1625,0.6204
2.6400,2.1600,0.1708,0.6160
2.6400,2.2800,0.1741,0.6316
2.6400,2.4000,0.1721,0.6518
2.6400,2.5200,0.1647,0.6372
2.6400,2.6400,0.1520,0.6370
2.6400,2.7600,0.1345,0.6089
2.6400,2.8800,0.1128,0.6136
2.6400,3.0000,0.0877,0.5677
2.6400,3.1200,0.0603,0.5315
2.6400,3.2400,0.0317,0.5244
2.6400,3.3600,0.0032,0.5059
2.6400,3.4800,-0.0239,0.4975
2.6400,3.6000,-0.0486,0.4523
2.6400,3.7200,-0.0697,0.4639
2.6400,3.8400,-0.0864,0.4276
2.6400,3.9600,-0.0981,0.4115
2.6400,4.0800,-0.1045,0.4311
2.6400,4.2000,-0.1054,0.4376
2.6400,4.3200,-0.1010,0.4044
2.6400,4.4400,-0.0918,0.4439
2.6400,4.5600,-0.0785,0.4231
2.6400,4.6800,-0.0620,0.4526
2.7600,-4.8000,-0.0325,0.4959
2.7600,-4.6800,-0.0516,0.4601
2.7600,-4.5600,-0.0692,0.4346
2.7600,-4.4400,-0.0842,0.4576
2.7600,-4.3200,-0.0958,0.4417
2.7600,-4.2000,-0.1031,0.4341
2.7600,-4.0800,-0.1057,0.3981
2.7600,-3.9600,-0.1030,0.3982
2.7600,-3.8400,-0.0951,0.4392
2.7600,-3.7200,-0.0822,0.4467
2.7600,-3.6000,-0.0646,0.4673
2.7600,-3.4800,-0.0431,0.4438
2.7600,-3.3600,-0.0185,0.4959
2.7600,-3.2400,0.0083,0.4830
2.7600,-3.1200,0.0360,0.5226
2.7600,-3.0000,0.0635,0.5336
2.7600,-2.8800,0.0898,0.5505
2.7600,-2.7600,0.1137,0.5913
2.7600,-2.6400,0.1345,0.6271
2.7600,-2.5200,0.1513,0.6027
2.7600,-2.4000,0.1637,0.6082
2.7600,-2.2800,0.1714,0.6560
2.7600,-2.1600,0.1742,0.6313
2.7600,-2.0400,0.1723,0.6542
2.7600,-1.9200,0.1660,0.6320
2.7600,-1.8000,0.1558,0.6487
2.7600,-1.6800,0.1423,0.6345
2.7600,-1.5600,0.1262,0.6182
2.7600,-1.4400,0.1082,0.5676
2.7600,-1.3200,0.0890,0.5950
2.7600,-1.2000,0.0694,0.5430
2.7600,-1.0800,0.0500,0.5463
2.7600,-0.9600,0.0313,0.5156
2.7600,-0.8400,0.0139,0.5117
2.7600,-0.7200,-0.0018,0.5007
2.7600,-0.6000,-0.0155,0.5105
2.7600,-0.4800,-0.0270,0.4652
2.7600,-0.3600,-0.0360,0.4930
2.7600,-0.2400,-0.0426,0.4601
2.7600,-0.1200,-0.0465,0.4482
2.7600,0.0000,-0.0479,0.4714
2.7600,0.1200,-0.0465,0.4557
2.7600,0.2400,-0.0426,0.4610
2.7600,0.3600,-0.0360,0.4696
2.7600,0.4800,-0.0270,0.4742
2.7600,0.6000,-0.0155,0.4828
2.7600,0.7200,-0.0018,0.4906
2.7600,0.8400,0.0139,0.4995
2.7600,0.9600,0.0313,0.5063
2.7600,1.0800,0.0500,0.5578
2.7600,1.2000,0.0694,0.5428
2.7600,1.3200,0.0890,0.5568
2.7600,1.4400,0.1082,0.5935
2.7600,1.5600,0.1262,0.5791
2.7600,1.6800,0.1423,0.6280
2.7600,1.8000,0.1558,0.6014
2.7600,1.9200,0.1660,0.6506
2.7600,2.0400,0.1723,0.6512
2.7600,2.1600,0.1742,0.6416
2.7600,2.2800,0.1714,0.6600
2.7600,2.4000,0.1637,0.6423
2.7600,2.5200,0.1513,0.6407
2.7600,2.6400,0.1345,0.5964
2.7600,2.7600,0.1137,0.6123
2.7600,2.8800,0.0898,0.5872
2.7600,3.0000,0.0635,0.5548
2.7600,3.1200,0.0360,0.5458
2.7600,3.2400,0.0083,0.4839
2.7600,3.3600,-0.0185,0.4801
2.7600,3.4800,-0.0431,0.4886
2.7600,3.6000,-0.0646,0.4619
2.7600,3.7200,-0.0822,0.4457
2.7600,3.8400,-0.0951,0.4107
2.7600,3.9600,-0.1030,0.4394
2.7600,4.0800,-0.1057,0.4046
2.7600,4.2000,-0.1031,0.4179
2.7600,4.3200,-0.0958,0.4174
2.7600,4.4400,-0.0842,0.4290
2.7600,4.5600,-0.0692,0.4685
2.7600,4.6800,-0.0516,0.4361
2.8800,-4.8000,-0.0210,0.4702
2.8800,-4.6800,-0.0403,0.4822
2.8800,-4.5600,-0.0586,0.4321
2.8800,-4.4400,-0.0751,0.4202
2.8800,-4.3200,-0.0887,0.4052
2.8800,-4.2000,-0.0988,0.4021
2.8800,-4.0800,-0.1045,0.4178
2.8800,-3.9600,-0.1054,0.4043
2.8800,-3.8400,-0.1014,0.4079
2.8800,-3.7200,-0.0924,0.4145
2.8800,-3.6000,-0.0786,0.4556
2.8800,-3.4800,-0.0606,0.4474
2.8800,-3.3600,-0.0390,0.4472
2.8800,-3.2400,-0.0147,0.5029
2.8800,-3.1200,0.0113,0.4910
2.8800,-3.0000,0.0381,0.5470
2.8800,-2.8800,0.0646,0.5281
2.8800,-2.7600,0.0898,0.5952
2.8800,-2.6400,0.1128,0.6009
2.8800,-2.5200,0.1328,0.5978
2.8800,-2.4000,0.1492,0.6259
2.8800,-2.2800,0.1616,0.6493
2.8800,-2.1600,0.1698,0.6423
2.8800,-2.0400,0.1738,0.6592
2.8800,-1.9200,0.1736,0.6467
2.8800,-1.8000,0.1696,0.6451
2.8800,-1.6800,0.1622,0.6117
2.8800,-1.5600,0.1520,0.6121
2.8800,-1.4400,0.1396,0.6164
2.8800,-1.3200,0.1255,0.6201
2.8800,-1.2000,0.1105,0.5984
2.8800,-1.0800,0.0951,0.5743
2.8800,-0.9600,0.0799,0.5445
2.8800,-0.8400,0.0654,0.5477
2.8800,-0.7200,0.0521,0.5184
2.8800,-0.6000,0.0402,0.5404
2.8800,-0.4800,0.0302,0.5359
2.8800,-0.3600,0.0221,0.5298
2.8800,-0.2400,0.0163,0.5243
2.8800,-0.1200,0.0128,0.5149
2.8800,0.0000,0.0116,0.5197
2.8800,0.1200,0.0128,0.4899
2.8800,0.2400,0.0163,0.5089
2.8800,0.3600,0.0221,0.4988
2.8800,0.4800,0.0302,0.5366
2.8800,0.6000,0.0402,0.5326
2.8800,0.7200,0.0521,0.5465
2.8800,0.8400,0.0654,0.5686
2.8800,0.9600,0.0799,0.5612
2.8800,1.0800,0.0951,0.5739
2.8800,1.2000,0.1105,0.6025
2.8800,1.3200,0.1255,0.6087
2.8800,1.4400,0.1396,0.6173
2.8800,1.5600,0.1520,0.6254
2.8800,1.6800,0.1622,0.6358
2.8800,1.8000,0.1696,0.6541
2.8800,1.9200,0.1736,0.6462
2.8800,2.0400,0.1738,0.6420
2.8800,2.1600,0.1698,0.6590
2.8800,2.2800,0.1616,0.6446
2.8800,2.4000,0.1492,0.6291
2.8800,2.5200,0.1328,0.6146
2.8800,2.6400,0.1128,0.5778
2.8800,2.7600,0.0898,0.5575
2.8800,2.8800,0.0646,0.5538
2.8800,3.0000,0.0381,0.5403
2.8800,3.1200,0.0113,0.4915
2.8800,3.2400,-0.0147,0.4925
2.8800,3.3600,-0.0390,0.4775
2.8800,3.4800,-0.0606,0.4562
2.8800,3.6000,-0.0786,0.4531
2.8800,3.7200,-0.0924,0.4425
2.8800,3.8400,-0.1014,0.4075
2.8800,3.9600,-0.1054,0.4327
2.8800,4.0800,-0.1045,0.4218
2.8800,4.2000,-0.0988,0.4128
2.8800,4.3200,-0.0887,0.4188
2.8800,4.4400,-0.0751,0.4512
2.8800,4.5600,-0.0586,0.4765
2.8800,4.6800,-0.0403,0.4774
3.0000,-4.8000,-0.0094,0.4827
3.0000,-4.6800,-0.0283,0.4816
3.0000,-4.5600,-0.0470,0.4480
3.0000,-4.4400,-0.0645,0.4372
3.0000,-4.3200,-0.0799,0.4610
3.0000,-4.2000,-0.0922,0.4119
3.0000,-4.0800,-0.1009,0.4211
3.0000,-3.9600,-0.1052,0.4064
3.0000,-3.8400,-0.1049,0.4174
3.0000,-3.7200,-0.0998,0.4447
3.0000,-3.6000,-0.0900,0.4046
3.0000,-3.4800,-0.0759,0.4326
3.0000,-3.3600,-0.0578,0.4588
3.0000,-3.2400,-0.0365,0.4879
3.0000,-3.1200,-0.0128,0.5006
3.0000,-3.0000,0.0123,0.5172
3.0000,-2.8800,0.0381,0.5212
3.0000,-2.7600,0.0635,0.5423
3.0000,-2.6400,0.0877,0.5822
3.0000,-2.5200,0.1098,0.5929
3.0000,-2.4000,0.1292,0.6054
3.0000,-2.2800,0.1455,0.6056
3.0000,-2.1600,0.1582,0.6374
3.0000,-2.0400,0.1672,0.6579
3.0000,-1.9200,0.1725,0.6288
3.0000,-1.8000,0.1742,0.6610
3.0000,-1.6800,0.1726,0.6248
3.0000,-1.5600,0.1681,0.6294
3.0000,-1.4400,0.1612,0.6149
3.0000,-1.3200,0.1524,0.6164
3.0000,-1.2000,0.1423,0.6185
3.0000,-1.0800,0.1313,0.6127
3.0000,-0.9600,0.1200,0.5916
3.0000,-0.8400,0.1089,0.5945
3.0000,-0.7200,0.0985,0.5667
3.0000,-0.6000,0.0890,0.5692
3.0000,-0.4800,0.0808,0.5729
3.0000,-0.3600,0.0742,0.5813
3.0000,-0.2400,0.0694,0.5543
3.0000,-0.1200,0.0664,0.5728
3.0000,0.0000,0.0654,0.5640
3.0000,0.1200,0.0664,0.5436
3.0000,0.2400,0.0694,0.5363
3.0000,0.3600,0.0742,0.5570
3.0000,0.4800,0.0808,0.5870
3.0000,0.6000,0.0890,0.5535
3.0000,0.7200,0.0985,0.5713
3.0000,0.8400,0.1089,0.6110
3.0000,0.9600,0.1200,0.6021
3.0000,1.0800,0.1313,0.5834
3.0000,1.2000,0.1423,0.6155
3.0000,1.3200,0.1524,0.6330
3.0000,1.4400,0.1612,0.6296
3.0000,1.5600,0.1681,0.6474
3.0000,1.6800,0.1726,0.6295
3.0000,1.8000,0.1742,0.6359
3.0000,1.9200,0.1725,0.6156
3.0000,2.0400,0.1672,0.6408
3.0000,2.1600,0.1582,0.6338
3.0000,2.2800,0.1455,0.6352
3.0000,2.4000,0.1292,0.6111
3.0000,2.5200,0.1098,0.5798
3.0000,2.6400,0.0877,0.5931
3.0000,2.7600,0.0635,0.5590
3.0000,2.8800,0.0381,0.5412
3.0000,3.0000,0.0123,0.5092
3.0000,3.1200,-0.0128,0.4701
3.0000,3.2400,-0.0365,0.4653
3.0000,3.3600,-0.0578,0.4423
3.0000,3.4800,-0.0759,0.4320
3.0000,3.6000,-0.0900,0.4466
3.0000,3.7200,-0.0998,0.4306
3.0000,3.8400,-0.1049,0.4379
3.0000,3.9600,-0.1052,0.4317
3.0000,4.0800,-0.1009,0.4393
3.0000,4.2000,-0.0922,0.4461
3.0000,4.3200,-0.0799,0.4417
3.0000,4.4400,-0.0645,0.4686
3.0000,4.5600,-0.0470,0.4529
3.0000,4.6800,-0.0283,0.4992
3.1200,-4.8000,0.0023,0.5169
3.1200,-4.6800,-0.0160,0.5079
3.1200,-4.5600,-0.0347,0.4839
3.1200,-4.4400,-0.0528,0.4493
3.1200,-4.3200,-0.0694,0.4530
3.1200,-4.2000,-0.0837,0.4540
3.1200,-4.0800,-0.0948,0.4443
3.1200,-3.9600,-0.1023,0.4252
3.1200,-3.8400,-0.1055,0.4042
3.1200,-3.7200,-0.1043,0.4348
3.1200,-3.6000,-0.0986,0.4085
3.1200,-3.4800,-0.0884,0.4118
3.1200,-3.3600,-0.0742,0.4237
3.1200,-3.2400,-0.0564,0.4555
3.1200,-3.1200,-0.0357,0.4535
3.1200,-3.0000,-0.0128,0.4914
3.1200,-2.8800,0.0113,0.5048
3.1200,-2.7600,0.0360,0.5130
3.1200,-2.6400,0.0603,0.5400
3.1200,-2.5200,0.0834,0.5591
3.1200,-2.4000,0.1048,0.6012
3.1200,-2.2800,0.1238,0.5953
3.1200,-2.1600,0.1399,0.5972
3.1200,-2.0400,0.1530,0.6098
3.1200,-1.9200,0.1629,0.6180
3.1200,-1.8000,0.1697,0.6413
3.1200,-1.6800,0.1733,0.6323
3.1200,-1.5600,0.1741,0.6308
3.1200,-1.4400,0.1725,0.6567
3.1200,-1.3200,0.1688,0.6427
3.1200,-1.2000,0.1634,0.6201
3.1200,-1.0800,0.1569,0.6081
3.1200,-0.9600,0.1497,0.6085
3.1200,-0.8400,0.1423,0.5968
3.1200,-0.7200,0.1349,0.5947
3.1200,-0.6000,0.1281,0.6103
3.1200,-0.4800,0.1221,0.6193
3.1200,-0.3600,0.1172,0.5896
3.1200,-0.2400,0.1135,0.5702
3.1200,-0.1200,0.1112,0.5863
3.1200,0.0000,0.1105,0.5925
3.1200,0.1200,0.1112,0.6065
3.1200,0.2400,0.1135,0.5821
3.1200,0.3600,0.1172,0.5793
3.1200,0.4800,0.1221,0.6120
3.1200,0.6000,0.1281,0.5792
3.1200,0.7200,0.1349,0.6001
3.1200,0.8400,0.1423,0.6322
3.1200,0.9600,0.1497,0.6177
3.1200,1.0800,0.1569,0.6116
3.1200,1.2000,0.1634,0.6437
3.1200,1.3200,0.1688,0.6183
3.1200,1.4400,0.1725,0.6139
3.1200,1.5600,0.1741,0.6533
3.1200,1.6800,0.1733,0.6221
3.1200,1.8000,0.1697,0.6229
3.1200,1.9200,0.1629,0.6170
3.1200,2.0400,0.1530,0.6445
3.1200,2.1600,0.1399,0.6027
3.1200,2.2800,0.1238,0.6096
3.1200,2.4000,0.1048,0.6068
3.1200,2.5200,0.0834,0.5594
3.1200,2.6400,0.0603,0.5674
3.1200,2.7600,0.0360,0.5130
3.1200,2.8800,0.0113,0.5014
3.1200,3.0000,-0.0128,0.4685
3.1200,3.1200,-0.0357,0.4732
3.1200,3.2400,-0.0564,0.4310
3.1200,3.3600,-0.0742,0.4268
3.1200,3.4800,-0.0884,0.4346
3.1200,3.6000,-0.0986,0.4025
3.1200,3.7200,-0.1043,0.4016
3.1200,3.8400,-0.1055,0.4202
3.1200,3.9600,-0.1023,0.4225
3.1200,4.0800,-0.0948,0.4419
3.1200,4.2000,-0.0837,0.4529
3.1200,4.3200,-0.0694,0.4454
3.1200,4.4400,-0.0528,0.4376
3.1200,4.5600,-0.0347,0.4664
3.1200,4.6800,-0.0160,0.4708
3.2400,-4.8000,0.0137,0.5294
3.2400,-4.6800,-0.0036,0.5171
3.2400,-4.5600,-0.0218,0.4772
3.2400,-4.4400,-0.0400,0.4615
3.2400,-4.3200,-0.0574,0.4306
3.2400,-4.2000,-0.0732,0.4638
3.2400,-4.0800,-0.0865,0.4084
3.2400,-3.9600,-0.0967,0.4277
3.2400,-3.8400,-0.1032,0.4395
3.2400,-3.7200,-0.1056,0.4213
3.2400,-3.6000,-0.1038,0.4239
3.2400,-3.4800,-0.0977,0.4458
3.2400,-3.3600,-0.0875,0.4093
3.2400,-3.2400,-0.0736,0.4340
3.2400,-3.1200,-0.0564,0.4350
3.2400,-3.0000,-0.0365,0.4777
3.2400,-2.8800,-0.0147,0.4753
3.2400,-2.7600,0.0083,0.4903
3.2400,-2.6400,0.0317,0.5248
3.2400,-2.5200,0.0548,0.5648
3.2400,-2.4000,0.0770,0.5803
3.2400,-2.2800,0.0976,0.5641
3.2400,-2.1600,0.1162,0.6157
3.2400,-2.0400,0.1323,0.5978
3.2400,-1.9200,0.1459,0.6083
3.2400,-1.8000,0.1566,0.6225
3.2400,-1.6800,0.1647,0.6275
3.2400,-1.5600,0.1702,0.6477
3.2400,-1.4400,0.1732,0.6328
3.2400,-1.3200,0.1742,0.6188
3.2400,-1.2000,0.1734,0.6196
3.2400,-1.0800,0.1711,0.6119
3.2400,-0.9600,0.1679,0.6327
3.2400,-0.8400,0.1640,0.6479
3.2400,-0.7200,0.1599,0.6157
3.2400,-0.6000,0.1558,0.6268
3.2400,-0.4800,0.1520,0.6171
3.2400,-0.3600,0.1488,0.6004
3.2400,-0.2400,0.1464,0.6029
3.2400,-0.1200,0.1449,0.6108
3.2400,0.0000,0.1444,0.6171
3.2400,0.1200,0.1449,0.6044
3.2400,0.2400,0.1464,0.5943
3.2400,0.3600,0.1488,0.6128
3.2400,0.4800,0.1520,0.6283
3.2400,0.6000,0.1558,0.6080
3.2400,0.7200,0.1599,0.6502
3.2400,0.8400,0.1640,0.6484
3.2400,0.9600,0.1679,0.6141
3.2400,1.0800,0.1711,0.6325
3.2400,1.2000,0.1734,0.6467
3.2400,1.3200,0.1742,0.6577
3.2400,1.4400,0.1732,0.6429
3.2400,1.5600,0.1702,0.6460
3.2400,1.6800,0.1647,0.6480
3.2400,1.8000,0.1566,0.6105
3.2400,1.9200,0.1459,0.6067
3.2400,2.0400,0.1323,0.6124
3.2400,2.1600,0.1162,0.5968
3.2400,2.2800,0.0976,0.5720
3.2400,2.4000,0.0770,0.5407
3.2400,2.5200,0.0548,0.5599
3.2400,2.6400,0.0317,0.5227
3.2400,2.7600,0.0083,0.4854
3.2400,2.8800,-0.0147,0.5098
3.2400,3.0000,-0.0365,0.4510
3.2400,3.1200,-0.0564,0.4700
3.2400,3.2400,-0.0736,0.4413
3.2400,3.3600,-0.0875,0.4149
3.2400,3.4800,-0.0977,0.4396
3.2400,3.6000,-0.1038,0.4308
3.2400,3.7200,-0.1056,0.3913
3.2400,3.8400,-0.1032,0.3995
3.2400,3.9600,-0.0967,0.4077
3.2400,4.0800,-0.0865,0.4541
3.2400,4.2000,-0.0732,0.4207
3.2400,4.3200,-0.0574,0.4789
3.2400,4.4400,-0.0400,0.4547
3.2400,4.5600,-0.0218,0.4716
3.2400,4.6800,-0.0036,0.4808
3.3600,-4.8000,0.0246,0.5036
3.3600,-4.6800,0.0086,0.5201
3.3600,-4.5600,-0.0087,0.5088
3.3600,-4.4400,-0.0266,0.4973
3.3600,-4.3200,-0.0444,0.4883
3.3600,-4.2000,-0.0611,0.4294
3.3600,-4.0800,-0.0761,0.4446
3.3600,-3.9600,-0.0886,0.4417
3.3600,-3.8400,-0.0979,0.4436
3.3600,-3.7200,-0.1037,0.4394
3.3600,-3.6000,-0.1057,0.4253
3.3600,-3.4800,-0.1036,0.4144
3.3600,-3.3600,-0.0974,0.4276
3.3600,-3.2400,-0.0875,0.4413
3.3600,-3.1200,-0.0742,0.4414
3.3600,-3.0000,-0.0578,0.4705
3.3600,-2.8800,-0.0390,0.4508
3.3600,-2.7600,-0.0185,0.4904
3.3600,-2.6400,0.0032,0.4926
3.3600,-2.5200,0.0253,0.5262
3.3600,-2.4000,0.0473,0.5412
3.3600,-2.2800,0.0684,0.5641
3.3600,-2.1600,0.0882,0.5824
3.3600,-2.0400,0.1063,0.5717
3.3600,-1.9200,0.1224,0.6069
3.3600,-1.8000,0.1362,0.6098
3.3600,-1.6800,0.1477,0.6133
3.3600,-1.5600,0.1570,0.6056
3.3600,-1.4400,0.1640,0.6307
3.3600,-1.3200,0.1689,0.6490
3.3600,-1.2000,0.1721,0.6172
3.3600,-1.0800,0.1738,0.6330
3.3600,-0.9600,0.1742,0.6615
3.3600,-0.8400,0.1736,0.6189
3.3600,-0.7200,0.1725,0.6372
3.3600,-0.6000,0.1710,0.6211
3.3600,-0.4800,0.1694,0.6460
3.3600,-0.3600,0.1679,0.6442
3.3600,-0.2400,0.1667,0.6461
3.3600,-0.1200,0.1660,0.6499
3.3600,0.0000,0.1657,0.6318
3.3600,0.1200,0.1660,0.6172
3.3600,0.2400,0.1667,0.6334
3.3600,0.3600,0.1679,0.6343
3.3600,0.4800,0.1694,0.6323
3.3600,0.6000,0.1710,0.6188
3.3600,0.7200,0.1725,0.6554
3.3600,0.8400,0.1736,0.6493
3.3600,0.9600,0.1742,0.6497
3.3600,1.0800,0.1738,0.6387
3.3600,1.2000,0.1721,0.6237
